45,4,160962,13,10,6,4,0,0,35,0
22,2,188950,13,10,6,13,0,1,40,0
38,2,201328,15,13,5,7,1,1,50,1
24,2,218678,13,10,6,4,2,1,49,0
23,2,184255,9,9,5,4,4,0,40,0
39,3,200968,13,10,5,12,3,1,45,1
26,2,102264,13,10,6,0,2,1,40,0
24,2,300584,9,9,6,9,5,1,40,0
22,2,208946,13,10,6,12,0,1,25,0
36,2,105021,15,13,5,7,1,1,55,0
20,2,124751,13,10,6,3,0,0,20,0
18,2,274057,14,7,6,5,0,1,8,0
38,2,132879,15,13,5,11,1,1,40,1
43,6,260960,15,13,2,8,2,1,35,0
42,2,356934,0,14,5,11,1,1,40,1
35,2,154410,15,13,5,11,1,1,50,1
31,2,35378,13,10,2,12,2,0,45,0
73,2,301210,5,2,5,1,1,1,20,0
32,2,73621,13,10,2,11,5,0,42,0
37,2,108140,0,14,5,11,1,1,45,1
66,2,217198,9,9,5,9,1,1,10,0
22,2,157332,9,9,6,5,0,0,35,0
51,2,202956,3,11,5,4,1,1,40,0
31,2,173495,9,9,6,5,0,1,35,0
65,2,149811,9,9,2,12,5,0,59,0
39,2,444219,9,9,5,0,4,0,45,0
48,2,125120,13,10,5,12,4,0,37,0
20,2,190429,13,10,6,5,2,0,40,0
48,2,248164,15,13,5,4,1,1,50,1
29,3,208534,12,15,5,7,1,1,80,0
35,6,196373,15,13,5,11,1,1,45,1
31,2,433788,13,10,5,1,1,1,40,1
48,1,122086,9,9,5,10,1,1,40,0
36,2,137314,3,11,6,13,2,1,45,0
40,4,33068,9,9,5,8,1,1,50,0
57,2,210688,9,9,5,7,1,1,15,0
26,0,117833,15,13,6,7,2,0,35,0
37,1,103474,9,9,6,5,0,0,40,0
65,2,115880,6,16,5,11,1,1,40,1
26,4,233933,4,6,6,7,2,0,32,0
42,2,52781,13,10,5,13,1,1,40,0
47,2,586657,0,14,5,11,1,1,40,1
62,2,113080,11,4,2,0,0,1,40,0
27,2,251905,3,11,6,11,0,1,50,0
76,4,225964,13,10,4,4,2,1,8,0
29,2,263831,15,13,6,12,0,0,40,0
29,2,133136,2,8,5,1,1,1,40,1
32,2,121634,4,6,6,6,0,1,40,0
22,6,40767,13,10,5,0,1,1,40,0
30,3,355789,9,9,6,12,2,0,50,0
43,0,311914,13,10,2,12,2,0,40,0
23,2,91189,15,13,5,5,1,1,20,0
44,3,344060,12,15,5,7,1,1,40,1
41,2,113823,15,13,2,5,2,1,40,0
49,1,185800,0,14,2,7,5,0,40,1
30,2,76107,9,9,6,1,2,1,45,1
23,2,117618,13,10,6,9,0,1,35,0
39,2,238008,9,9,4,12,0,0,40,0
32,2,136480,15,13,5,4,1,1,60,1
50,2,285200,13,10,5,0,1,1,35,1
19,2,351040,13,10,6,12,0,0,40,0
35,2,1226583,15,13,5,4,1,1,52,1
23,2,195767,9,9,6,0,2,1,40,0
25,2,187540,13,10,6,0,2,1,40,0
40,2,79372,9,9,2,4,2,0,40,0
30,2,226665,15,13,5,11,1,1,42,1
52,2,213209,13,10,5,0,1,1,40,1
49,2,211005,13,10,5,6,1,1,60,0
24,2,96178,15,13,6,12,0,0,40,0
46,2,328216,15,13,5,11,1,1,40,1
39,2,110713,15,13,5,4,1,1,50,1
45,4,225456,15,13,5,11,1,1,50,1
62,0,159908,15,13,5,12,4,0,38,0
43,2,118308,15,13,5,7,1,1,50,1
45,2,180309,13,10,2,6,5,0,40,0
62,4,39630,9,9,5,4,1,1,40,0
48,2,273828,1,3,6,9,2,1,40,0
56,2,172071,9,9,2,5,5,0,40,0
28,2,218887,9,9,6,8,5,0,35,0
23,2,664670,9,9,6,0,0,1,40,0
43,2,209149,9,9,2,5,2,0,35,0
26,2,84619,15,13,5,0,1,1,40,1
36,2,447346,9,9,5,4,1,1,50,1
55,0,37869,6,16,6,7,2,0,60,0
48,1,99086,15,13,6,11,2,0,50,0
38,2,326886,3,11,5,11,1,1,45,1
18,2,181755,9,9,6,4,2,1,30,0
56,4,249368,9,9,1,11,2,1,70,0
39,4,326400,0,14,6,7,2,1,40,0
46,2,504725,1,3,0,9,2,1,50,0
36,2,88967,14,7,6,1,5,1,65,0
42,4,170721,9,9,5,0,1,1,40,0
50,2,148953,9,9,5,1,1,1,50,1
17,2,342752,14,7,6,9,0,1,20,0
57,2,220871,11,4,4,6,5,0,40,0
73,2,29675,9,9,4,5,3,0,12,0
50,3,183611,13,10,6,12,2,1,40,0
35,2,115215,13,10,6,1,0,1,45,0
27,2,152231,13,10,5,6,1,1,45,0
27,2,225142,13,10,6,0,0,1,40,0
23,4,121313,9,9,6,0,0,1,40,0
25,2,134821,9,9,6,12,0,0,40,0
51,2,311350,15,13,5,11,1,1,40,1
26,2,102106,4,6,5,12,4,0,40,0
47,2,427055,13,10,5,12,1,1,45,0
40,2,117860,9,9,2,5,2,1,40,0
58,2,285885,10,5,2,5,5,0,40,0
25,2,212800,13,10,6,4,0,0,40,0
29,2,194864,9,9,5,4,4,0,18,0
36,2,31438,14,7,5,1,1,1,43,0
46,2,148254,9,9,2,11,2,0,60,0
69,2,113035,5,2,4,3,2,0,4,0
69,2,106595,9,9,4,12,2,0,40,0
28,2,144521,9,9,6,5,0,0,40,0
20,2,172232,9,9,6,12,0,1,48,0
54,1,123592,9,9,0,12,5,0,35,0
25,2,191921,13,10,6,1,0,1,40,0
64,0,237379,9,9,5,9,1,1,40,0
17,2,208463,9,9,6,4,0,0,20,0
53,3,68985,9,9,5,12,1,1,40,0
50,2,22418,10,5,2,1,2,1,50,0
57,2,163047,9,9,5,11,4,0,38,0
51,2,153870,13,10,5,1,1,1,40,0
47,2,197702,13,10,5,0,1,1,40,0
25,2,166415,9,9,6,1,5,1,52,0
50,1,116211,12,15,5,11,1,1,52,1
20,2,33644,9,9,6,12,0,0,30,0
43,1,33331,12,15,5,7,1,1,70,1
46,2,73019,15,13,6,7,2,0,40,0
54,2,169182,9,9,0,12,5,0,38,0
53,2,20438,13,10,0,11,5,0,15,0
21,2,109869,9,9,6,0,0,1,30,0
58,2,316849,13,10,2,5,2,1,40,0
30,2,208043,15,13,5,4,1,1,55,1
61,2,153790,9,9,5,12,4,0,40,0
56,1,153451,13,10,2,12,2,0,35,0
59,2,96840,9,9,2,5,5,0,40,0
72,2,192732,9,9,5,9,1,1,20,0
33,2,209101,9,9,6,12,2,1,40,0
46,2,146919,9,9,5,12,4,0,40,1
46,0,192323,13,10,5,10,1,1,38,1
48,2,217019,9,9,6,7,5,0,28,0
33,2,198211,9,9,5,11,1,1,40,0
21,2,222490,13,10,6,9,0,0,40,0
27,2,106758,9,9,2,12,5,0,45,0
31,2,561334,9,9,2,1,2,1,40,0
28,2,203710,15,13,6,6,2,1,40,0
45,0,203322,13,10,2,12,2,0,38,0
51,2,123703,9,9,5,6,1,1,40,1
46,1,312015,9,9,6,5,2,0,40,0
25,2,209428,13,10,5,4,1,1,25,0
61,2,230292,13,10,5,12,1,1,40,1
17,2,114420,14,7,6,4,0,0,30,0
26,2,120238,15,13,6,0,2,1,40,0
35,2,100375,4,6,2,0,2,1,60,0
33,4,42485,14,7,5,11,1,1,70,0
39,0,134367,9,9,6,12,0,0,35,0
42,2,147099,9,9,2,5,5,0,30,0
35,2,36214,15,13,5,11,1,1,47,1
45,2,119904,9,9,2,13,2,0,50,1
47,6,105779,15,13,6,4,0,1,40,1
64,2,165020,14,7,5,0,1,1,48,0
39,2,187098,12,15,5,11,4,0,47,1
62,2,121319,15,13,5,7,1,1,40,1
53,2,151580,13,10,5,7,1,1,40,1
31,2,162572,15,13,5,11,1,1,40,0
26,2,35917,9,9,5,4,1,1,40,0
56,6,35723,11,4,5,0,1,1,50,1
43,2,194773,13,10,6,5,2,0,40,0
33,2,62155,13,10,6,4,2,1,35,0
45,4,192203,13,10,5,0,1,1,40,1
46,2,174370,13,10,0,4,2,1,55,0
26,2,161007,3,11,5,9,1,1,80,0
24,2,270517,9,9,6,5,0,0,40,0
43,2,163847,15,13,5,8,1,1,50,1
40,2,193882,3,11,6,6,0,1,40,0
61,2,160037,11,4,2,5,2,1,35,0
34,3,189944,13,10,6,12,2,0,72,0
85,2,115364,9,9,4,4,5,1,35,0
41,2,163174,9,9,6,12,2,0,40,0
31,1,188900,8,12,6,12,2,0,35,0
22,2,214399,13,10,6,4,0,0,30,0
60,2,156616,9,9,4,5,5,0,40,0
29,2,204862,8,12,2,7,2,0,36,0
35,1,172475,15,13,6,11,2,0,45,0
24,2,153082,9,9,6,4,2,1,30,0
45,0,195418,0,14,2,7,2,1,40,0
21,0,276840,2,8,6,5,0,1,20,0
30,2,97933,8,12,5,1,4,0,37,1
50,6,119099,13,10,5,11,1,1,99,1
41,4,83411,9,9,5,11,1,1,40,1
21,2,198992,9,9,6,4,2,0,33,0
45,2,337825,9,9,5,0,1,1,45,0
34,2,192002,15,13,5,11,1,1,40,1
28,2,189346,9,9,2,9,0,1,40,0
19,2,231962,9,9,6,5,5,1,40,0
26,2,164488,15,13,6,7,2,1,50,1
48,2,200471,15,13,5,1,1,1,45,1
69,2,228921,15,13,4,7,2,1,40,1
41,2,184846,13,10,2,12,5,0,40,0
43,2,233851,15,13,2,12,2,0,40,0
28,2,499001,9,9,6,0,5,1,40,0
65,0,125768,13,10,2,12,2,0,28,0
31,2,255004,15,13,6,11,2,1,38,0
28,2,157624,15,13,6,12,2,0,40,0
51,2,146767,15,13,5,7,1,1,40,1
45,2,118291,13,10,6,0,2,0,80,0
43,2,313181,9,9,2,12,3,1,38,0
31,2,87891,8,12,5,4,1,1,60,0
31,2,226443,13,10,5,0,1,1,55,1
45,2,81132,13,10,5,0,3,1,40,0
20,2,216436,15,13,6,4,3,0,30,0
25,2,213412,15,13,6,13,5,1,40,0
36,2,179358,9,9,4,9,5,0,30,0
31,2,369825,15,13,6,4,2,1,50,0
56,2,199763,13,10,5,0,1,1,45,0
26,2,239390,15,13,6,4,0,1,18,0
47,4,173613,13,10,2,11,2,0,65,0
40,6,37869,9,9,5,11,1,1,50,0
32,2,302845,9,9,5,11,4,0,48,0
34,1,85218,0,14,6,7,5,0,24,0
37,2,48268,9,9,5,11,1,1,55,0
38,2,173968,9,9,5,0,1,1,45,0
19,2,70982,3,11,6,5,0,1,16,0
49,2,166857,10,5,2,9,2,0,40,0
26,2,162872,8,12,6,7,2,0,40,0
82,2,152148,11,4,5,9,1,1,2,0
40,2,139193,9,9,2,0,2,1,40,0
28,2,791084,13,10,6,0,0,1,50,0
23,2,137214,9,9,5,4,1,1,37,0
19,2,183258,13,10,6,12,0,1,40,0
67,2,154035,9,9,4,9,3,1,32,0
43,2,115323,15,13,5,11,1,1,40,1
41,2,213055,8,12,6,12,2,0,50,0
37,2,155064,3,11,2,7,5,0,40,0
20,2,33551,9,9,6,1,0,1,40,0
40,2,169995,9,9,2,0,5,1,40,0
47,2,168262,0,14,0,11,2,1,50,1
40,2,104196,9,9,5,13,1,1,40,0
39,1,114055,15,13,6,11,2,0,40,0
24,2,274398,13,10,6,12,0,0,20,0
49,2,196571,15,13,5,4,1,1,45,1
66,2,101607,9,9,2,6,2,1,10,0
52,2,122109,9,9,6,7,5,0,40,0
59,6,255822,9,9,2,11,2,1,60,0
72,2,195184,9,9,4,3,5,0,12,0
35,3,245372,9,9,6,12,2,1,40,0
30,2,169583,15,13,3,11,4,0,40,1
36,2,224531,13,10,6,5,2,1,40,0
26,2,186151,9,9,0,13,0,0,40,0
23,2,118693,15,13,6,5,2,1,35,0
39,2,297449,15,13,5,7,1,1,40,1
40,4,125206,12,15,5,7,1,1,40,0
29,2,393264,15,13,6,7,2,1,40,0
38,2,108140,15,13,6,5,2,1,20,0
63,2,264968,15,13,6,12,2,1,40,0
58,4,318106,9,9,5,11,1,1,40,1
30,2,156025,9,9,2,11,5,0,40,0
38,1,149455,9,9,6,5,5,0,40,0
25,2,359985,1,3,6,12,2,0,33,0
44,1,165108,0,14,5,7,1,1,40,1
43,2,115178,3,11,5,12,4,0,40,1
21,2,149224,13,10,6,1,0,1,30,0
41,0,352056,8,12,6,11,2,1,40,0
38,2,174717,15,13,5,4,1,1,50,1
29,2,147755,13,10,5,0,1,1,40,0
52,4,135716,9,9,5,8,1,1,70,0
47,2,44216,9,9,2,11,5,0,45,0
28,2,37359,3,11,5,7,1,1,50,1
30,1,70617,0,14,5,7,1,1,10,0
30,2,154950,13,10,5,11,1,1,60,1
40,2,356934,8,12,2,11,2,1,40,1
27,2,271714,13,10,6,5,0,0,30,0
26,2,247025,9,9,6,10,5,1,44,0
32,2,107417,9,9,6,5,2,1,37,0
36,1,116554,15,13,6,12,2,0,40,0
26,2,917220,2,8,6,1,0,1,40,0
25,2,430084,13,10,6,1,2,1,40,0
39,2,202937,13,10,2,13,2,0,40,0
27,2,62737,3,11,5,13,1,1,40,0
24,2,508548,9,9,5,8,1,1,50,0
38,6,275223,15,13,5,4,1,1,40,1
35,4,381931,9,9,5,8,1,1,55,0
29,2,246974,3,11,6,13,2,1,40,0
49,2,105431,9,9,2,5,2,0,40,0
36,2,146311,10,5,5,6,1,1,40,0
47,4,159869,6,16,5,0,1,1,50,0
21,2,204641,13,10,6,5,0,1,40,0
35,2,66297,15,13,6,7,2,0,40,1
38,2,227615,5,2,5,9,1,1,40,0
45,2,360393,0,14,5,11,1,1,50,1
19,2,263340,13,10,6,5,0,0,15,0
18,2,141918,9,9,6,9,0,1,22,0
37,2,294292,12,15,5,11,1,1,40,0
49,2,128736,15,13,6,7,5,0,40,0
33,0,511289,3,11,5,10,1,1,48,1
27,2,302406,13,10,5,4,1,1,40,1
34,0,101517,13,10,2,12,5,0,35,0
54,1,161334,0,14,1,7,2,0,40,0
24,6,189148,13,10,6,1,0,1,40,0
44,4,103111,12,15,5,7,1,1,60,1
48,4,51620,15,13,0,0,2,1,50,0
23,2,31606,9,9,6,12,5,0,40,0
29,2,34292,9,9,6,5,0,1,38,0
21,2,107882,8,12,6,5,0,0,9,0
18,2,39529,2,8,6,5,0,0,32,0
18,2,135315,10,5,6,4,0,0,32,0
29,2,107812,9,9,2,0,2,1,40,0
29,2,229729,9,9,6,1,2,1,40,0
41,2,111891,9,9,0,6,3,0,40,0
32,2,340917,9,9,6,9,2,1,40,0
61,2,202952,4,6,2,5,2,0,24,0
79,2,333230,9,9,1,7,2,1,6,0
34,2,114955,8,12,2,6,2,1,40,0
46,2,159869,15,13,5,11,1,1,40,1
50,4,57758,3,11,5,4,1,1,60,1
29,2,207064,9,9,5,6,1,1,40,0
23,2,193090,13,10,6,12,2,0,40,0
64,2,151364,13,10,6,12,2,0,40,0
70,0,88638,0,14,6,7,5,0,50,1
28,0,304960,8,12,6,12,2,0,40,0
51,2,102828,3,11,5,9,1,1,40,0
34,1,154246,15,13,2,7,2,1,55,0
29,2,142519,9,9,6,9,0,1,40,0
49,2,104455,15,13,1,5,2,1,40,0
77,6,192230,13,10,5,11,1,1,40,0
32,2,292592,9,9,6,5,0,0,35,0
27,2,330132,15,13,5,13,4,0,40,1
22,2,51111,13,10,6,4,2,0,40,0
35,0,258037,9,9,5,0,1,1,40,1
42,0,188291,15,13,5,10,1,1,40,1
35,1,349066,9,9,2,6,0,1,40,0
33,2,133503,9,9,5,10,1,1,16,0
45,2,146497,13,10,4,11,5,0,55,0
19,2,240468,13,10,1,4,0,0,40,0
38,2,175120,9,9,2,0,2,1,40,0
26,2,416577,9,9,5,6,1,1,45,0
29,2,253814,15,13,6,11,2,0,45,0
33,2,159247,15,13,5,7,1,1,40,1
35,4,102471,9,9,2,8,2,1,80,0
42,2,213464,13,10,5,0,1,1,40,0
20,2,211968,3,11,6,5,0,0,20,0
43,3,32016,0,14,5,7,1,1,40,1
69,2,512992,14,7,5,7,1,1,45,0
39,2,135020,9,9,6,1,0,1,40,0
37,2,109133,9,9,5,6,1,1,40,0
28,2,142712,13,10,5,0,1,1,40,0
26,3,76900,15,13,6,13,2,1,40,0
32,2,112176,13,10,2,4,0,1,30,0
43,3,262233,15,13,2,11,2,1,40,1
49,2,122066,9,9,5,11,1,1,30,0
28,2,194690,11,4,0,5,0,1,60,0
35,2,306678,9,9,5,6,1,1,40,0
35,0,308945,9,9,5,0,1,1,40,1
57,2,46699,9,9,5,12,4,0,40,0
45,2,377757,10,5,5,1,1,1,40,0
23,2,220993,9,9,6,4,2,1,48,0
45,2,102147,9,9,5,0,1,1,40,0
42,2,113770,9,9,5,12,4,0,40,0
35,2,139012,15,13,5,5,1,1,40,0
45,2,148900,15,13,5,7,1,1,50,1
28,3,329426,15,13,6,11,2,1,40,0
64,6,181408,3,11,5,0,1,1,10,0
44,0,101950,12,15,0,7,5,0,40,0
59,4,32537,9,9,5,8,1,1,40,1
41,2,209547,9,9,6,6,2,1,40,0
21,2,202373,13,10,6,4,0,1,25,0
29,4,151476,3,11,6,12,2,0,40,0
51,4,174824,9,9,6,8,2,1,40,1
22,2,138768,9,9,6,12,0,1,40,0
49,2,143482,9,9,2,5,5,0,40,0
53,2,200190,8,12,5,4,1,1,80,1
38,2,168407,13,10,2,12,5,0,44,0
23,2,148315,13,10,0,0,0,1,40,0
20,2,270517,9,9,6,5,0,0,40,0
40,2,53506,15,13,2,0,0,0,40,0
25,2,105693,15,13,6,7,2,0,40,0
27,2,189589,13,10,2,13,2,0,40,0
20,2,164574,9,9,6,5,0,1,30,0
37,2,185744,9,9,5,5,4,0,20,0
40,0,33155,9,9,6,5,0,1,40,0
28,2,215955,15,13,5,11,1,1,40,1
38,4,233571,9,9,0,5,5,0,40,0
42,2,211253,15,13,2,11,5,0,40,0
32,3,191385,8,12,2,10,2,1,40,0
20,2,137895,9,9,5,4,1,1,45,0
62,1,159699,15,13,5,12,1,1,38,0
31,2,295922,13,10,6,12,2,1,40,0
31,4,175856,9,9,5,0,1,1,60,0
24,2,216129,9,9,6,12,0,1,40,0
62,0,407669,11,4,4,5,2,0,35,0
43,0,214242,13,10,5,0,1,1,40,1
21,2,285457,13,10,6,1,0,1,50,0
30,6,124420,9,9,2,11,2,1,40,0
18,2,142751,4,6,6,9,2,1,40,0
59,0,283635,0,14,2,7,2,0,40,0
24,4,322931,11,4,5,1,1,1,40,1
49,2,76482,9,9,5,0,1,1,40,0
19,1,431745,14,7,6,5,0,1,30,0
48,2,141944,9,9,5,6,1,1,40,1
32,2,193042,12,15,5,4,1,1,60,1
33,2,67006,4,6,6,6,2,0,45,0
23,2,240398,15,13,6,4,2,1,15,0
33,3,182714,12,15,6,7,2,0,65,1
50,3,172046,13,10,5,11,1,1,40,1
30,2,185177,15,13,5,11,1,1,43,0
32,2,102858,8,12,5,7,1,1,42,0
39,2,84954,13,10,5,4,1,1,65,0
21,2,115895,13,10,6,4,0,0,20,0
23,2,184589,15,13,6,7,0,0,21,0
32,2,282611,15,13,6,11,2,0,40,0
57,2,218649,9,9,5,9,1,1,40,0
22,1,157541,13,10,6,7,2,1,10,0
70,2,145419,9,9,4,12,5,0,5,0
34,2,122616,13,10,5,13,1,1,84,1
53,2,204584,0,14,2,4,2,0,40,0
21,2,117210,13,10,6,4,0,1,45,0
37,2,69481,9,9,2,6,2,1,40,0
60,4,148492,9,9,5,0,1,1,50,1
23,2,106957,14,7,6,0,0,1,40,1
32,2,29312,4,6,5,1,1,1,80,1
57,2,120302,9,9,5,6,1,1,40,0
25,2,182227,13,10,6,12,2,1,30,0
30,2,219110,9,9,5,0,1,1,46,0
31,2,200192,9,9,2,12,2,0,40,0
19,2,427862,13,10,6,5,0,1,35,0
23,1,33551,15,13,5,13,1,1,38,0
44,2,164043,9,9,5,4,1,1,40,0
42,2,175133,13,10,6,6,5,0,40,0
34,4,289731,14,7,5,6,1,1,40,0
32,2,256362,9,9,5,0,1,1,40,1
25,2,282612,3,11,6,13,5,0,40,0
21,2,73679,13,10,6,11,0,0,40,0
31,2,237824,9,9,1,3,3,0,60,0
36,0,357720,3,11,6,7,2,0,40,0
49,4,155489,13,10,5,0,1,1,65,0
44,2,138077,15,13,2,12,5,0,32,0
42,2,183479,3,11,5,4,1,1,40,1
30,2,103596,9,9,6,10,2,1,99,0
33,2,172304,4,6,5,6,1,1,40,0
36,4,313853,15,13,2,5,5,1,45,1
17,2,294485,4,6,6,5,0,1,30,0
20,2,637080,13,10,6,4,2,1,25,0
32,2,385959,9,9,6,0,0,1,50,0
33,4,116539,9,9,5,0,1,1,40,0
37,2,129263,13,10,2,11,5,0,60,0
60,2,141253,4,6,2,8,2,1,48,0
35,1,35626,13,10,2,12,5,0,15,0
43,3,94937,15,13,2,12,5,0,40,0
46,2,220269,13,10,5,13,1,1,40,1
29,4,169544,9,9,5,1,1,1,40,1
36,2,214604,15,13,5,4,1,1,42,1
27,2,81540,9,9,5,0,1,1,40,1
50,2,24013,13,10,5,11,1,1,84,1
22,2,124940,13,10,5,12,4,0,44,0
33,1,313729,0,14,6,7,2,1,60,0
61,2,192237,4,6,2,4,5,0,40,0
41,4,113324,3,11,5,8,1,1,70,1
22,2,215477,13,10,6,1,0,1,40,0
27,2,199903,15,13,6,7,2,0,40,0
25,2,431861,9,9,5,1,1,1,40,0
32,2,105938,9,9,6,6,0,0,20,0
28,2,274679,0,14,6,7,2,1,50,0
25,2,177499,15,13,6,0,0,1,35,0
28,2,206125,13,10,5,0,1,1,40,0
37,0,221740,15,13,5,7,4,0,30,1
58,2,202652,9,9,4,12,2,0,37,0
39,2,348960,9,9,5,9,1,1,40,0
33,2,171876,13,10,2,5,5,0,40,0
59,2,157932,4,6,5,0,1,1,40,1
58,2,201344,15,13,2,0,0,0,20,0
38,2,354739,3,11,5,7,1,1,36,1
34,2,40067,13,10,5,0,1,1,40,0
31,2,326862,13,10,2,0,0,1,40,0
48,0,189762,9,9,5,0,1,1,40,1
45,2,226246,9,9,2,9,2,1,50,0
23,2,38251,9,9,6,5,0,0,40,0
33,2,196385,0,14,5,7,1,1,37,1
38,4,217054,13,10,2,8,2,1,40,0
44,4,104973,0,14,5,8,1,1,40,1
48,0,238959,0,14,2,11,5,0,40,1
40,1,34218,9,9,5,0,1,1,40,0
19,0,292962,9,9,6,0,3,0,40,0
45,2,235924,15,13,2,11,0,0,40,0
34,2,98656,13,10,6,7,2,0,40,0
70,2,102610,13,10,2,5,2,1,80,0
32,0,296466,0,14,6,7,2,1,60,0
33,2,323069,3,11,2,5,5,0,40,0
24,2,184756,15,13,6,11,2,0,40,0
30,0,233993,15,13,6,7,0,0,15,0
22,2,130724,13,10,6,4,0,1,25,0
52,6,181855,12,15,5,7,1,1,65,1
67,4,127543,4,6,5,8,1,1,80,0
40,2,187164,9,9,5,11,1,1,45,0
55,2,113912,3,11,5,7,4,0,20,0
29,2,216479,9,9,2,11,2,0,40,0
62,2,135480,9,9,5,4,1,1,16,0
22,2,204160,9,9,2,6,0,0,40,0
64,1,114650,10,5,5,0,1,1,40,0
29,4,240172,15,13,6,11,3,1,50,0
28,2,184831,13,10,5,11,1,1,40,0
25,2,124590,9,9,6,11,3,1,40,0
47,1,120429,6,16,5,7,1,1,50,1
26,2,202033,15,13,5,1,1,1,40,1
18,2,156874,2,8,6,5,0,1,27,0
52,6,177727,4,6,5,4,1,1,45,0
48,0,334409,15,13,5,7,4,0,50,1
36,2,311255,9,9,5,6,1,1,40,0
23,2,214227,3,11,2,12,2,0,30,0
41,2,115849,9,9,5,1,1,1,40,0
56,1,671292,9,9,5,1,1,1,38,1
53,2,31460,9,9,2,7,2,1,40,0
26,2,141824,13,10,2,11,2,0,40,0
22,2,310152,13,10,6,5,2,1,40,0
25,2,179953,0,14,6,7,0,0,31,0
31,2,137952,13,10,5,5,1,1,40,0
36,2,103323,8,12,5,6,1,1,40,0
46,2,174426,13,10,5,6,1,1,40,0
46,1,192779,8,12,2,12,5,1,38,1
32,2,169955,13,10,5,5,4,0,36,0
43,4,48087,9,9,6,8,2,1,60,0
30,2,132601,15,13,5,11,1,1,50,1
41,6,253060,15,13,5,4,1,1,45,1
50,2,108435,0,14,5,11,1,1,60,1
37,1,210452,0,14,5,11,1,1,38,0
22,0,134181,9,9,6,9,3,1,50,0
51,3,45487,9,9,5,1,1,1,80,0
47,2,183522,13,10,5,11,4,0,40,1
40,2,199303,9,9,5,12,1,1,40,0
46,2,83064,13,10,5,6,1,1,40,0
30,2,44419,13,10,6,13,5,0,40,0
27,4,442612,9,9,5,4,1,1,65,1
31,0,158092,13,10,6,12,0,0,35,0
31,2,374833,5,2,5,9,1,1,40,0
30,2,112650,9,9,2,0,0,1,40,0
50,0,183390,15,13,0,7,2,1,40,1
27,2,207418,15,13,6,7,2,0,50,0
29,2,243660,9,9,5,6,1,1,50,1
28,2,54243,9,9,2,1,2,1,60,0
54,2,50385,15,13,2,11,2,0,45,1
47,1,187581,3,11,5,13,1,1,48,1
34,2,37380,9,9,1,6,5,0,40,0
26,2,247025,13,10,6,9,2,1,40,0
23,1,101094,13,10,6,10,0,1,60,0
42,0,176716,0,14,2,7,2,1,40,0
36,4,118429,9,9,5,11,1,1,50,0
52,3,221532,15,13,5,10,1,1,45,1
27,0,124680,0,14,6,7,2,0,40,0
42,2,153160,9,9,4,5,5,0,40,0
39,2,114678,9,9,2,5,5,0,40,0
49,1,142856,9,9,5,7,1,1,40,1
36,2,29702,9,9,5,4,1,1,40,1
20,2,277700,7,1,6,5,0,1,32,0
55,6,67433,9,9,5,11,1,1,60,0
47,2,121124,10,5,5,6,1,1,40,0
33,2,394447,0,14,5,7,1,1,33,1
36,2,79649,13,10,5,4,1,1,40,0
39,2,203763,6,16,2,7,5,0,80,0
55,2,229029,15,13,5,11,1,1,48,1
48,2,162816,8,12,5,1,1,1,45,0
30,2,109117,3,11,6,9,0,1,45,0
24,2,32732,9,9,5,0,1,1,50,0
57,4,217692,9,9,4,0,2,0,38,0
20,2,34590,13,10,6,8,0,1,60,0
56,2,168625,9,9,2,7,2,0,40,0
36,2,91037,9,9,5,12,4,0,40,1
44,2,171484,4,6,5,6,1,1,40,1
57,2,200453,9,9,5,0,1,1,40,1
57,2,36990,9,9,5,0,1,1,52,0
33,2,198211,9,9,5,13,1,1,40,0
39,2,70995,15,13,5,1,1,1,99,1
28,2,245790,9,9,6,0,0,1,40,0
31,2,273324,13,10,6,5,0,1,16,0
60,2,182687,8,12,2,5,2,0,40,0
36,0,247807,3,11,6,10,2,1,40,1
58,2,163113,9,9,4,4,2,0,35,1
50,2,180522,13,10,6,9,2,1,38,0
23,0,203353,15,13,6,11,0,0,12,0
30,2,87469,9,9,6,5,2,1,40,0
90,2,87372,12,15,5,7,1,1,72,1
49,0,173584,15,13,6,7,2,0,50,0
47,0,80282,15,13,5,7,1,1,40,0
34,2,319854,6,16,6,7,2,1,40,1
37,3,408229,9,9,2,13,5,0,40,0
25,2,431307,4,6,5,10,4,0,50,0
37,2,134088,8,12,6,12,2,0,40,0
47,2,246396,9,9,5,12,1,1,40,0
34,2,159255,9,9,5,11,1,1,60,1
34,2,106014,13,10,6,5,2,1,40,0
35,2,186934,9,9,5,11,1,1,50,1
39,2,120130,13,10,0,6,0,1,40,0
32,1,203849,11,4,5,9,1,1,19,0
24,2,207940,9,9,5,5,4,0,30,0
28,2,302406,12,15,6,7,2,1,60,0
41,4,144594,11,4,5,0,1,1,40,0
32,2,459007,9,9,5,10,1,1,90,0
58,2,372181,9,9,2,4,5,0,40,1
47,4,172034,9,9,5,4,1,1,75,1
41,2,156566,15,13,5,11,1,1,50,1
35,6,338320,9,9,5,11,1,1,50,1
24,2,353696,13,10,6,5,0,1,20,0
46,4,342907,9,9,5,4,1,1,60,1
69,6,169717,15,13,5,11,1,1,45,1
22,2,103762,15,13,6,11,0,0,40,0
36,1,47570,0,14,6,7,2,0,40,0
31,2,119432,15,13,5,4,1,1,40,1
23,0,144165,15,13,6,7,0,1,30,0
35,2,180647,13,10,6,7,2,0,40,0
